offset,offset_hex,opcode,width,value,actor_kind,operand_hex
195324,0x2FAFC,65,2,346,eActorEnum_candidate,01 5A
195338,0x2FB0A,37,1,9,eActorEnum_candidate,09
195342,0x2FB0E,40,4,3212836864,,BF 80 00 00
195352,0x2FB18,65,2,347,eActorEnum_candidate,01 5B
195366,0x2FB26,37,1,9,eActorEnum_candidate,09
195370,0x2FB2A,40,4,3212836864,,BF 80 00 00
195380,0x2FB34,65,2,349,eActorEnum_candidate,01 5D
195395,0x2FB43,37,1,9,eActorEnum_candidate,09
195399,0x2FB47,40,4,3212836864,,BF 80 00 00
195409,0x2FB51,65,2,350,eActorEnum_candidate,01 5E
195424,0x2FB60,37,1,9,eActorEnum_candidate,09
195428,0x2FB64,40,4,3212836864,,BF 80 00 00
195438,0x2FB6E,65,2,351,eActorEnum_candidate,01 5F
195453,0x2FB7D,37,1,9,eActorEnum_candidate,09
195457,0x2FB81,40,4,3212836864,,BF 80 00 00
195467,0x2FB8B,65,2,352,eActorEnum_candidate,01 60
195482,0x2FB9A,37,1,9,eActorEnum_candidate,09
195486,0x2FB9E,40,4,3212836864,,BF 80 00 00
195496,0x2FBA8,65,2,353,eActorEnum_candidate,01 61
195511,0x2FBB7,37,1,9,eActorEnum_candidate,09
195515,0x2FBBB,40,4,3212836864,,BF 80 00 00
195525,0x2FBC5,65,2,354,eActorEnum_candidate,01 62
195540,0x2FBD4,37,1,9,eActorEnum_candidate,09
195544,0x2FBD8,40,4,3212836864,,BF 80 00 00
195554,0x2FBE2,65,2,500,gang_actor,01 F4
195557,0x2FBE5,65,2,274,eActorEnum_candidate,01 12
195587,0x2FC03,37,1,9,eActorEnum_candidate,09
195594,0x2FC0A,65,2,501,gang_actor,01 F5
195625,0x2FC29,37,1,9,eActorEnum_candidate,09
195632,0x2FC30,65,2,502,gang_actor,01 F6
195635,0x2FC33,65,2,275,eActorEnum_candidate,01 13
195665,0x2FC51,37,1,9,eActorEnum_candidate,09
195672,0x2FC58,65,2,503,gang_actor,01 F7
195675,0x2FC5B,65,2,276,eActorEnum_candidate,01 14
195705,0x2FC79,37,1,9,eActorEnum_candidate,09
195712,0x2FC80,65,2,505,gang_actor,01 F9
195743,0x2FC9F,37,1,9,eActorEnum_candidate,09
195750,0x2FCA6,65,2,504,gang_actor,01 F8
195781,0x2FCC5,37,1,9,eActorEnum_candidate,09
195788,0x2FCCC,65,2,506,gang_actor,01 FA
195819,0x2FCEB,37,1,9,eActorEnum_candidate,09
195826,0x2FCF2,65,2,507,gang_actor,01 FB
195829,0x2FCF5,65,2,277,eActorEnum_candidate,01 15
195859,0x2FD13,37,1,9,eActorEnum_candidate,09
195866,0x2FD1A,65,2,508,gang_actor,01 FC
195897,0x2FD39,37,1,9,eActorEnum_candidate,09
195904,0x2FD40,65,2,509,gang_actor,01 FD
195907,0x2FD43,65,2,278,eActorEnum_candidate,01 16
195937,0x2FD61,37,1,9,eActorEnum_candidate,09
195944,0x2FD68,65,2,511,gang_actor,01 FF
195975,0x2FD87,37,1,9,eActorEnum_candidate,09
195982,0x2FD8E,65,2,510,gang_actor,01 FE
196013,0x2FDAD,37,1,9,eActorEnum_candidate,09
196020,0x2FDB4,65,2,512,gang_actor,02 00
196023,0x2FDB7,65,2,279,eActorEnum_candidate,01 17
196053,0x2FDD5,37,1,9,eActorEnum_candidate,09
196060,0x2FDDC,65,2,513,gang_actor,02 01
196091,0x2FDFB,37,1,9,eActorEnum_candidate,09
196098,0x2FE02,65,2,514,gang_actor,02 02
196129,0x2FE21,37,1,9,eActorEnum_candidate,09
196136,0x2FE28,65,2,515,gang_actor,02 03
196139,0x2FE2B,65,2,280,eActorEnum_candidate,01 18
196169,0x2FE49,37,1,9,eActorEnum_candidate,09
196176,0x2FE50,65,2,517,gang_actor,02 05
196207,0x2FE6F,37,1,9,eActorEnum_candidate,09
196214,0x2FE76,65,2,516,gang_actor,02 04
196245,0x2FE95,37,1,9,eActorEnum_candidate,09
196252,0x2FE9C,65,2,518,gang_actor,02 06
196255,0x2FE9F,65,2,281,eActorEnum_candidate,01 19
196285,0x2FEBD,37,1,9,eActorEnum_candidate,09
196292,0x2FEC4,65,2,520,gang_actor,02 08
196323,0x2FEE3,37,1,9,eActorEnum_candidate,09
196330,0x2FEEA,65,2,519,gang_actor,02 07
196361,0x2FF09,37,1,9,eActorEnum_candidate,09
196368,0x2FF10,65,2,521,gang_actor,02 09
196371,0x2FF13,65,2,282,eActorEnum_candidate,01 1A
196401,0x2FF31,37,1,9,eActorEnum_candidate,09
196408,0x2FF38,65,2,523,gang_actor,02 0B
196439,0x2FF57,37,1,9,eActorEnum_candidate,09
196446,0x2FF5E,65,2,522,gang_actor,02 0A
196477,0x2FF7D,37,1,9,eActorEnum_candidate,09
196484,0x2FF84,65,2,524,gang_actor,02 0C
196487,0x2FF87,65,2,283,eActorEnum_candidate,01 1B
196517,0x2FFA5,37,1,9,eActorEnum_candidate,09
196524,0x2FFAC,65,2,529,gang_actor,02 11
196527,0x2FFAF,65,2,285,eActorEnum_candidate,01 1D
196557,0x2FFCD,37,1,9,eActorEnum_candidate,09
196564,0x2FFD4,65,2,530,gang_actor,02 12
196595,0x2FFF3,37,1,9,eActorEnum_candidate,09
196602,0x2FFFA,65,2,525,gang_actor,02 0D
196608,0x30000,65,2,284,eActorEnum_candidate,01 1C
196638,0x3001E,37,1,9,eActorEnum_candidate,09
196645,0x30025,65,2,527,gang_actor,02 0F
196676,0x30044,37,1,9,eActorEnum_candidate,09
196683,0x3004B,65,2,528,gang_actor,02 10
196714,0x3006A,37,1,9,eActorEnum_candidate,09
196721,0x30071,65,2,526,gang_actor,02 0E
196752,0x30090,37,1,9,eActorEnum_candidate,09
196759,0x30097,65,2,531,gang_actor,02 13
196762,0x3009A,65,2,286,eActorEnum_candidate,01 1E
196792,0x300B8,37,1,9,eActorEnum_candidate,09
196799,0x300BF,65,2,532,gang_actor,02 14
196830,0x300DE,37,1,9,eActorEnum_candidate,09
196837,0x300E5,65,2,533,gang_actor,02 15
196840,0x300E8,65,2,287,eActorEnum_candidate,01 1F
196870,0x30106,37,1,9,eActorEnum_candidate,09
196877,0x3010D,65,2,534,gang_actor,02 16
196880,0x30110,65,2,288,eActorEnum_candidate,01 20
196910,0x3012E,37,1,9,eActorEnum_candidate,09
196917,0x30135,65,2,535,gang_actor,02 17
196948,0x30154,37,1,9,eActorEnum_candidate,09
196955,0x3015B,65,2,536,gang_actor,02 18
196958,0x3015E,65,2,289,eActorEnum_candidate,01 21
196988,0x3017C,37,1,9,eActorEnum_candidate,09
196995,0x30183,65,2,537,gang_actor,02 19
197026,0x301A2,37,1,9,eActorEnum_candidate,09
197033,0x301A9,65,2,538,gang_actor,02 1A
197036,0x301AC,65,2,290,eActorEnum_candidate,01 22
197066,0x301CA,37,1,9,eActorEnum_candidate,09
197073,0x301D1,65,2,539,gang_actor,02 1B
197076,0x301D4,65,2,291,eActorEnum_candidate,01 23
197106,0x301F2,37,1,9,eActorEnum_candidate,09
197113,0x301F9,65,2,540,gang_actor,02 1C
197116,0x301FC,65,2,292,eActorEnum_candidate,01 24
197146,0x3021A,37,1,9,eActorEnum_candidate,09
197153,0x30221,65,2,542,eActorEnum_candidate,02 1E
197184,0x30240,37,1,9,eActorEnum_candidate,09
197191,0x30247,65,2,541,eActorEnum_candidate,02 1D
197222,0x30266,37,1,9,eActorEnum_candidate,09
197229,0x3026D,65,2,543,eActorEnum_candidate,02 1F
197232,0x30270,65,2,293,eActorEnum_candidate,01 25
197262,0x3028E,37,1,9,eActorEnum_candidate,09
197269,0x30295,65,2,544,eActorEnum_candidate,02 20
197300,0x302B4,37,1,9,eActorEnum_candidate,09
197307,0x302BB,65,2,545,eActorEnum_candidate,02 21
197310,0x302BE,65,2,294,eActorEnum_candidate,01 26
197340,0x302DC,37,1,9,eActorEnum_candidate,09
197347,0x302E3,65,2,546,eActorEnum_candidate,02 22
197350,0x302E6,65,2,276,eActorEnum_candidate,01 14
197380,0x30304,37,1,9,eActorEnum_candidate,09
197387,0x3030B,65,2,548,eActorEnum_candidate,02 24
197418,0x3032A,37,1,9,eActorEnum_candidate,09
197425,0x30331,65,2,549,eActorEnum_candidate,02 25
197456,0x30350,37,1,9,eActorEnum_candidate,09
197463,0x30357,65,2,547,eActorEnum_candidate,02 23
197494,0x30376,37,1,9,eActorEnum_candidate,09
197501,0x3037D,65,2,550,eActorEnum_candidate,02 26
197532,0x3039C,37,1,9,eActorEnum_candidate,09
197539,0x303A3,65,2,551,eActorEnum_candidate,02 27
197542,0x303A6,65,2,295,eActorEnum_candidate,01 27
197572,0x303C4,37,1,9,eActorEnum_candidate,09
197579,0x303CB,65,2,552,eActorEnum_candidate,02 28
197582,0x303CE,65,2,296,eActorEnum_candidate,01 28
197612,0x303EC,37,1,9,eActorEnum_candidate,09
197619,0x303F3,65,2,553,eActorEnum_candidate,02 29
197622,0x303F6,65,2,297,eActorEnum_candidate,01 29
197652,0x30414,37,1,9,eActorEnum_candidate,09
197659,0x3041B,65,2,596,fbi_actor,02 54
197690,0x3043A,37,1,9,eActorEnum_candidate,09
197697,0x30441,65,2,554,eActorEnum_candidate,02 2A
197700,0x30444,65,2,298,eActorEnum_candidate,01 2A
197730,0x30462,37,1,9,eActorEnum_candidate,09
197737,0x30469,65,2,556,eActorEnum_candidate,02 2C
197740,0x3046C,65,2,311,eActorEnum_candidate,01 37
197770,0x3048A,37,1,9,eActorEnum_candidate,09
197777,0x30491,65,2,555,eActorEnum_candidate,02 2B
197808,0x304B0,37,1,9,eActorEnum_candidate,09
197815,0x304B7,65,2,557,eActorEnum_candidate,02 2D
197818,0x304BA,65,2,299,eActorEnum_candidate,01 2B
197848,0x304D8,37,1,9,eActorEnum_candidate,09
197855,0x304DF,65,2,561,eActorEnum_candidate,02 31
197886,0x304FE,37,1,9,eActorEnum_candidate,09
197893,0x30505,65,2,560,eActorEnum_candidate,02 30
197924,0x30524,37,1,9,eActorEnum_candidate,09
197931,0x3052B,65,2,559,eActorEnum_candidate,02 2F
197962,0x3054A,37,1,9,eActorEnum_candidate,09
197969,0x30551,65,2,558,eActorEnum_candidate,02 2E
197972,0x30554,65,2,276,eActorEnum_candidate,01 14
198002,0x30572,37,1,9,eActorEnum_candidate,09
198009,0x30579,65,2,562,eActorEnum_candidate,02 32
198012,0x3057C,65,2,300,eActorEnum_candidate,01 2C
198042,0x3059A,37,1,9,eActorEnum_candidate,09
198049,0x305A1,65,2,563,eActorEnum_candidate,02 33
198052,0x305A4,65,2,284,eActorEnum_candidate,01 1C
198082,0x305C2,37,1,9,eActorEnum_candidate,09
198089,0x305C9,65,2,565,eActorEnum_candidate,02 35
198120,0x305E8,37,1,9,eActorEnum_candidate,09
198127,0x305EF,65,2,564,eActorEnum_candidate,02 34
198158,0x3060E,37,1,9,eActorEnum_candidate,09
198165,0x30615,65,2,566,eActorEnum_candidate,02 36
198168,0x30618,65,2,301,eActorEnum_candidate,01 2D
198198,0x30636,37,1,9,eActorEnum_candidate,09
198205,0x3063D,65,2,569,eActorEnum_candidate,02 39
198208,0x30640,65,2,279,eActorEnum_candidate,01 17
198238,0x3065E,37,1,9,eActorEnum_candidate,09
198245,0x30665,65,2,567,eActorEnum_candidate,02 37
198276,0x30684,37,1,9,eActorEnum_candidate,09
198283,0x3068B,65,2,568,eActorEnum_candidate,02 38
198314,0x306AA,37,1,9,eActorEnum_candidate,09
198321,0x306B1,65,2,570,eActorEnum_candidate,02 3A
198324,0x306B4,65,2,302,eActorEnum_candidate,01 2E
198354,0x306D2,37,1,9,eActorEnum_candidate,09
198361,0x306D9,65,2,571,eActorEnum_candidate,02 3B
198364,0x306DC,65,2,303,eActorEnum_candidate,01 2F
198394,0x306FA,37,1,9,eActorEnum_candidate,09
198401,0x30701,65,2,572,eActorEnum_candidate,02 3C
198404,0x30704,65,2,304,eActorEnum_candidate,01 30
198434,0x30722,37,1,9,eActorEnum_candidate,09
198441,0x30729,65,2,573,eActorEnum_candidate,02 3D
198444,0x3072C,65,2,305,eActorEnum_candidate,01 31
198474,0x3074A,37,1,9,eActorEnum_candidate,09
198481,0x30751,65,2,574,eActorEnum_candidate,02 3E
198512,0x30770,37,1,9,eActorEnum_candidate,09
198519,0x30777,65,2,575,eActorEnum_candidate,02 3F
198522,0x3077A,65,2,306,eActorEnum_candidate,01 32
198552,0x30798,37,1,9,eActorEnum_candidate,09
198559,0x3079F,65,2,576,eActorEnum_candidate,02 40
198590,0x307BE,37,1,9,eActorEnum_candidate,09
198597,0x307C5,65,2,577,eActorEnum_candidate,02 41
198600,0x307C8,65,2,307,eActorEnum_candidate,01 33
198630,0x307E6,37,1,9,eActorEnum_candidate,09
198637,0x307ED,65,2,578,eActorEnum_candidate,02 42
198668,0x3080C,37,1,9,eActorEnum_candidate,09
198675,0x30813,65,2,579,eActorEnum_candidate,02 43
198678,0x30816,65,2,308,eActorEnum_candidate,01 34
198708,0x30834,37,1,9,eActorEnum_candidate,09
198715,0x3083B,65,2,582,eActorEnum_candidate,02 46
198718,0x3083E,65,2,309,eActorEnum_candidate,01 35
198748,0x3085C,37,1,9,eActorEnum_candidate,09
198755,0x30863,65,2,583,eActorEnum_candidate,02 47
198758,0x30866,65,2,310,eActorEnum_candidate,01 36
198787,0x30883,37,1,9,eActorEnum_candidate,09
198794,0x3088A,65,2,584,eActorEnum_candidate,02 48
198797,0x3088D,65,2,311,eActorEnum_candidate,01 37
198827,0x308AB,37,1,9,eActorEnum_candidate,09
198834,0x308B2,65,2,585,eActorEnum_candidate,02 49
198865,0x308D1,37,1,9,eActorEnum_candidate,09
198872,0x308D8,65,2,586,eActorEnum_candidate,02 4A
198903,0x308F7,37,1,9,eActorEnum_candidate,09
198910,0x308FE,65,2,580,eActorEnum_candidate,02 44
198913,0x30901,65,2,312,eActorEnum_candidate,01 38
198943,0x3091F,37,1,9,eActorEnum_candidate,09
198950,0x30926,65,2,581,eActorEnum_candidate,02 45
198981,0x30945,37,1,9,eActorEnum_candidate,09
198988,0x3094C,65,2,357,eActorEnum_candidate,01 65
199006,0x3095E,40,4,3212836864,,BF 80 00 00
199016,0x30968,65,2,587,eActorEnum_candidate,02 4B
199019,0x3096B,65,2,357,eActorEnum_candidate,01 65
199048,0x30988,37,1,9,eActorEnum_candidate,09
199055,0x3098F,65,2,588,eActorEnum_candidate,02 4C
199058,0x30992,65,2,357,eActorEnum_candidate,01 65
199087,0x309AF,37,1,9,eActorEnum_candidate,09
199094,0x309B6,65,2,589,eActorEnum_candidate,02 4D
199097,0x309B9,65,2,357,eActorEnum_candidate,01 65
199126,0x309D6,37,1,9,eActorEnum_candidate,09
199133,0x309DD,65,2,590,eActorEnum_candidate,02 4E
199136,0x309E0,65,2,357,eActorEnum_candidate,01 65
199165,0x309FD,37,1,9,eActorEnum_candidate,09
199172,0x30A04,65,2,591,eActorEnum_candidate,02 4F
199175,0x30A07,65,2,357,eActorEnum_candidate,01 65
199204,0x30A24,37,1,9,eActorEnum_candidate,09
199211,0x30A2B,65,2,592,eActorEnum_candidate,02 50
199214,0x30A2E,65,2,357,eActorEnum_candidate,01 65
199243,0x30A4B,37,1,9,eActorEnum_candidate,09
199250,0x30A52,65,2,593,eActorEnum_candidate,02 51
199253,0x30A55,65,2,357,eActorEnum_candidate,01 65
199282,0x30A72,37,1,9,eActorEnum_candidate,09
199289,0x30A79,65,2,594,eActorEnum_candidate,02 52
199292,0x30A7C,65,2,357,eActorEnum_candidate,01 65
199321,0x30A99,37,1,9,eActorEnum_candidate,09
199328,0x30AA0,65,2,595,fbi_actor,02 53
199331,0x30AA3,65,2,357,eActorEnum_candidate,01 65
199360,0x30AC0,37,1,9,eActorEnum_candidate,09
199367,0x30AC7,65,2,355,eActorEnum_candidate,01 63
199381,0x30AD5,37,1,8,eActorEnum_candidate,08
199385,0x30AD9,40,4,3212836864,,BF 80 00 00
199395,0x30AE3,65,2,356,eActorEnum_candidate,01 64
199409,0x30AF1,37,1,8,eActorEnum_candidate,08
199413,0x30AF5,40,4,3212836864,,BF 80 00 00
199423,0x30AFF,65,2,359,eActorEnum_candidate,01 67
199437,0x30B0D,37,1,8,eActorEnum_candidate,08
199441,0x30B11,40,4,3212836864,,BF 80 00 00
199451,0x30B1B,65,2,358,eActorEnum_candidate,01 66
199465,0x30B29,37,1,8,eActorEnum_candidate,08
199469,0x30B2D,40,4,3212836864,,BF 80 00 00
199479,0x30B37,65,2,360,eActorEnum_candidate,01 68
199493,0x30B45,37,1,8,eActorEnum_candidate,08
199497,0x30B49,40,4,3212836864,,BF 80 00 00
199507,0x30B53,65,2,361,eActorEnum_candidate,01 69
199521,0x30B61,37,1,8,eActorEnum_candidate,08
199525,0x30B65,40,4,3212836864,,BF 80 00 00
199535,0x30B6F,65,2,362,eActorEnum_candidate,01 6A
199549,0x30B7D,37,1,8,eActorEnum_candidate,08
199553,0x30B81,40,4,3212836864,,BF 80 00 00
199563,0x30B8B,65,2,363,eActorEnum_candidate,01 6B
199577,0x30B99,37,1,8,eActorEnum_candidate,08
199581,0x30B9D,40,4,3212836864,,BF 80 00 00
199591,0x30BA7,65,2,364,eActorEnum_candidate,01 6C
199605,0x30BB5,37,1,8,eActorEnum_candidate,08
199609,0x30BB9,40,4,3212836864,,BF 80 00 00
199619,0x30BC3,65,2,365,eActorEnum_candidate,01 6D
199633,0x30BD1,37,1,8,eActorEnum_candidate,08
199637,0x30BD5,40,4,3212836864,,BF 80 00 00
199647,0x30BDF,65,2,367,eActorEnum_candidate,01 6F
199664,0x30BF0,40,4,3212836864,,BF 80 00 00
199674,0x30BFA,65,2,368,eActorEnum_candidate,01 70
199691,0x30C0B,40,4,3212836864,,BF 80 00 00
199701,0x30C15,65,2,370,eActorEnum_candidate,01 72
199724,0x30C2C,65,2,371,eActorEnum_candidate,01 73
199737,0x30C39,37,1,15,eActorEnum_candidate,0F
199742,0x30C3E,40,4,3212836864,,BF 80 00 00
199752,0x30C48,65,2,372,eActorEnum_candidate,01 74
199766,0x30C56,37,1,24,eActorEnum_candidate,18
199771,0x30C5B,40,4,3212836864,,BF 80 00 00
199781,0x30C65,65,2,373,eActorEnum_candidate,01 75
199795,0x30C73,37,1,24,eActorEnum_candidate,18
199800,0x30C78,40,4,3212836864,,BF 80 00 00
199810,0x30C82,65,2,374,eActorEnum_candidate,01 76
199824,0x30C90,37,1,24,eActorEnum_candidate,18
199829,0x30C95,40,4,3212836864,,BF 80 00 00
199839,0x30C9F,65,2,375,eActorEnum_candidate,01 77
199853,0x30CAD,37,1,24,eActorEnum_candidate,18
199858,0x30CB2,40,4,3212836864,,BF 80 00 00
199868,0x30CBC,65,2,376,eActorEnum_candidate,01 78
199882,0x30CCA,37,1,24,eActorEnum_candidate,18
199887,0x30CCF,40,4,3212836864,,BF 80 00 00
199897,0x30CD9,65,2,377,eActorEnum_candidate,01 79
199911,0x30CE7,37,1,24,eActorEnum_candidate,18
199916,0x30CEC,40,4,3212836864,,BF 80 00 00
199926,0x30CF6,65,2,378,eActorEnum_candidate,01 7A
199940,0x30D04,37,1,24,eActorEnum_candidate,18
199945,0x30D09,40,4,3212836864,,BF 80 00 00
199955,0x30D13,65,2,381,eActorEnum_candidate,01 7D
199969,0x30D21,37,1,24,eActorEnum_candidate,18
199974,0x30D26,40,4,3212836864,,BF 80 00 00
199984,0x30D30,65,2,382,eActorEnum_candidate,01 7E
199998,0x30D3E,37,1,24,eActorEnum_candidate,18
200003,0x30D43,40,4,3212836864,,BF 80 00 00
200013,0x30D4D,65,2,383,eActorEnum_candidate,01 7F
200027,0x30D5B,37,1,24,eActorEnum_candidate,18
200032,0x30D60,40,4,3212836864,,BF 80 00 00
200042,0x30D6A,65,2,379,eActorEnum_candidate,01 7B
200059,0x30D7B,40,4,3212836864,,BF 80 00 00
200069,0x30D85,65,2,380,eActorEnum_candidate,01 7C
200087,0x30D97,40,4,3212836864,,BF 80 00 00
200097,0x30DA1,65,2,384,eActorEnum_candidate,01 80
200111,0x30DAF,37,1,21,eActorEnum_candidate,15
200116,0x30DB4,40,4,3212836864,,BF 80 00 00
200126,0x30DBE,65,2,385,eActorEnum_candidate,01 81
200144,0x30DD0,40,4,3212836864,,BF 80 00 00
200154,0x30DDA,65,2,387,eActorEnum_candidate,01 83
200167,0x30DE7,37,1,24,eActorEnum_candidate,18
200172,0x30DEC,40,4,3212836864,,BF 80 00 00
200182,0x30DF6,65,2,388,eActorEnum_candidate,01 84
200196,0x30E04,37,1,24,eActorEnum_candidate,18
200201,0x30E09,40,4,3212836864,,BF 80 00 00
200211,0x30E13,65,2,369,eActorEnum_candidate,01 71
200228,0x30E24,40,4,3212836864,,BF 80 00 00
200238,0x30E2E,65,2,366,eActorEnum_candidate,01 6E
200255,0x30E3F,40,4,3212836864,,BF 80 00 00
200265,0x30E49,65,2,390,eActorEnum_candidate,01 86
200279,0x30E57,37,1,15,eActorEnum_candidate,0F
200290,0x30E62,65,2,391,eActorEnum_candidate,01 87
200307,0x30E73,40,4,3212836864,,BF 80 00 00
200317,0x30E7D,65,2,392,eActorEnum_candidate,01 88
200335,0x30E8F,40,4,3212836864,,BF 80 00 00
200345,0x30E99,65,2,393,eActorEnum_candidate,01 89
200363,0x30EAB,40,4,3212836864,,BF 80 00 00
200373,0x30EB5,65,2,394,eActorEnum_candidate,01 8A
200387,0x30EC3,37,1,23,eActorEnum_candidate,17
200392,0x30EC8,40,4,3212836864,,BF 80 00 00
200402,0x30ED2,65,2,395,eActorEnum_candidate,01 8B
200420,0x30EE4,40,4,3212836864,,BF 80 00 00
200430,0x30EEE,65,2,396,eActorEnum_candidate,01 8C
200444,0x30EFC,37,1,15,eActorEnum_candidate,0F
200449,0x30F01,40,4,3212836864,,BF 80 00 00
200459,0x30F0B,65,2,397,eActorEnum_candidate,01 8D
200473,0x30F19,37,1,15,eActorEnum_candidate,0F
200478,0x30F1E,40,4,3212836864,,BF 80 00 00
200488,0x30F28,65,2,398,eActorEnum_candidate,01 8E
200506,0x30F3A,40,4,3212836864,,BF 80 00 00
200516,0x30F44,65,2,399,eActorEnum_candidate,01 8F
200534,0x30F56,40,4,3212836864,,BF 80 00 00
200544,0x30F60,65,2,389,eActorEnum_candidate,01 85
200558,0x30F6E,37,1,24,eActorEnum_candidate,18
200563,0x30F73,40,4,3212836864,,BF 80 00 00
200573,0x30F7D,65,2,487,gang_actor,01 E7
200588,0x30F8C,37,1,9,eActorEnum_candidate,09
200592,0x30F90,40,4,3212836864,,BF 80 00 00
200602,0x30F9A,65,2,488,gang_actor,01 E8
200615,0x30FA7,37,1,9,eActorEnum_candidate,09
200619,0x30FAB,40,4,3212836864,,BF 80 00 00
200629,0x30FB5,37,1,64,eActorEnum_candidate,40
200637,0x30FBD,65,2,599,eActorEnum_candidate,02 57
200651,0x30FCB,37,1,15,eActorEnum_candidate,0F
200656,0x30FD0,40,4,3212836864,,BF 80 00 00
200666,0x30FDA,65,2,600,eActorEnum_candidate,02 58
200680,0x30FE8,38,2,3849,,0F 09
200685,0x30FED,40,4,3212836864,,BF 80 00 00
200695,0x30FF7,65,2,601,eActorEnum_candidate,02 59
200709,0x31005,38,2,3849,,0F 09
200714,0x3100A,40,4,3212836864,,BF 80 00 00
200724,0x31014,65,2,603,eActorEnum_candidate,02 5B
200738,0x31022,37,1,15,eActorEnum_candidate,0F
200743,0x31027,40,4,3212836864,,BF 80 00 00
200753,0x31031,65,2,456,law_actor,01 C8
200768,0x31040,37,1,9,eActorEnum_candidate,09
200772,0x31044,40,4,3212836864,,BF 80 00 00
200782,0x3104E,65,2,457,law_actor,01 C9
200797,0x3105D,37,1,9,eActorEnum_candidate,09
200801,0x31061,40,4,3212836864,,BF 80 00 00
200841,0x31089,65,2,401,eActorEnum_candidate,01 91
200854,0x31096,65,2,404,eActorEnum_candidate,01 94
200874,0x310AA,37,1,179,eActorEnum_candidate,B3
200891,0x310BB,37,1,180,eActorEnum_candidate,B4
200908,0x310CC,37,1,181,eActorEnum_candidate,B5
200926,0x310DE,37,1,182,eActorEnum_candidate,B6
200941,0x310ED,37,1,38,eActorEnum_candidate,26
200946,0x310F2,37,1,50,eActorEnum_candidate,32
200951,0x310F7,37,1,90,eActorEnum_candidate,5A
200972,0x3110C,38,2,12633,,31 59
200982,0x31116,65,2,370,eActorEnum_candidate,01 72
200985,0x31119,65,2,371,eActorEnum_candidate,01 73
201001,0x31129,65,2,598,fbi_actor,02 56
201011,0x31133,65,2,598,fbi_actor,02 56
201046,0x31156,65,2,372,eActorEnum_candidate,01 74
201058,0x31162,65,2,373,eActorEnum_candidate,01 75
201070,0x3116E,65,2,374,eActorEnum_candidate,01 76
201082,0x3117A,65,2,375,eActorEnum_candidate,01 77
201094,0x31186,65,2,376,eActorEnum_candidate,01 78
201106,0x31192,65,2,377,eActorEnum_candidate,01 79
201118,0x3119E,65,2,378,eActorEnum_candidate,01 7A
201130,0x311AA,65,2,381,eActorEnum_candidate,01 7D
201141,0x311B5,37,1,8,eActorEnum_candidate,08
201143,0x311B7,65,2,382,eActorEnum_candidate,01 7E
201154,0x311C2,37,1,9,eActorEnum_candidate,09
201156,0x311C4,65,2,383,eActorEnum_candidate,01 7F
201167,0x311CF,37,1,10,eActorEnum_candidate,0A
201169,0x311D1,65,2,387,eActorEnum_candidate,01 83
201180,0x311DC,37,1,11,eActorEnum_candidate,0B
201182,0x311DE,65,2,388,eActorEnum_candidate,01 84
201193,0x311E9,37,1,12,eActorEnum_candidate,0C
201195,0x311EB,65,2,394,eActorEnum_candidate,01 8A
201207,0x311F7,65,2,385,eActorEnum_candidate,01 81
201219,0x31203,65,2,379,eActorEnum_candidate,01 7B
201231,0x3120F,65,2,380,eActorEnum_candidate,01 7C
201243,0x3121B,37,1,44,eActorEnum_candidate,2C
201254,0x31226,65,2,392,eActorEnum_candidate,01 88
201266,0x31232,65,2,391,eActorEnum_candidate,01 87
201278,0x3123E,65,2,393,eActorEnum_candidate,01 89
201290,0x3124A,65,2,395,eActorEnum_candidate,01 8B
201363,0x31293,65,2,275,eActorEnum_candidate,01 13
201694,0x313DE,65,2,275,eActorEnum_candidate,01 13
201904,0x314B0,65,2,696,eActorEnum_candidate,02 B8
202989,0x318ED,40,4,3212836864,,BF 80 00 00
203013,0x31905,37,1,107,eActorEnum_candidate,6B
203278,0x31A0E,65,2,696,eActorEnum_candidate,02 B8
203997,0x31CDD,37,1,20,eActorEnum_candidate,14
204042,0x31D0A,37,1,21,eActorEnum_candidate,15
204090,0x31D3A,37,1,11,eActorEnum_candidate,0B
204144,0x31D70,37,1,15,eActorEnum_candidate,0F
204149,0x31D75,37,1,18,eActorEnum_candidate,12
204176,0x31D90,65,2,597,fbi_actor,02 55
204182,0x31D96,37,1,19,eActorEnum_candidate,13
204188,0x31D9C,37,1,20,eActorEnum_candidate,14
204194,0x31DA2,37,1,21,eActorEnum_candidate,15
204200,0x31DA8,65,2,603,eActorEnum_candidate,02 5B
205987,0x324A3,37,1,18,eActorEnum_candidate,12
205995,0x324AB,37,1,30,eActorEnum_candidate,1E
206023,0x324C7,37,1,18,eActorEnum_candidate,12
206031,0x324CF,37,1,30,eActorEnum_candidate,1E
206072,0x324F8,37,1,18,eActorEnum_candidate,12
206080,0x32500,37,1,30,eActorEnum_candidate,1E
206108,0x3251C,37,1,18,eActorEnum_candidate,12
206116,0x32524,37,1,30,eActorEnum_candidate,1E
206144,0x32540,37,1,18,eActorEnum_candidate,12
206152,0x32548,37,1,30,eActorEnum_candidate,1E
206180,0x32564,37,1,18,eActorEnum_candidate,12
206188,0x3256C,37,1,30,eActorEnum_candidate,1E
206216,0x32588,37,1,18,eActorEnum_candidate,12
206224,0x32590,37,1,30,eActorEnum_candidate,1E
